Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15,1.3198,14,0.0063,-0.0139,-1.8214,120.7595,0,328.6413,23.8,0.2348,10000,40.84892802,-80.34515664,38.9375,11.336,0,10.582,-3.5605,8.0227,-2.8316,-0.0399,-0.0079,-0.9956,0.9729,-0.0192,-0.1913,56.9555,1,30.7,31.4,29.6922,0.2244,31.5544,83.3627,0,0.6824,-0.1088,0.301,2.6765,-0.2118,2.7118,368.1765,1.1059,0.2176,-18.542,0.034,1,1,0,0,0.4188,0.8775,0,0,-0.0978,83.129,368.3043,1,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,31.2581,0,0,0,0.3756,1.5802,1.9307,17530,0.8713,0.3,365299.9688,86,11,175,11,11,15.8078,4.7078,1,0,0,2.9381,14,0.0065,-0.0203,-2.0289,120.0706,0,328.6413,23800,10000,40.8489,-80.3452,8.8
32.2,1.3053,14,0.009,-0.0326,-2.2931,119.1938,0,328.6412,23.8,0.2398,10000,40.84892796,-80.34515635,38.9451,11.336,0,10.6406,-3.5395,8.075,-2.833,-0.0433,-0.0097,-0.9941,0.9238,-0.0029,-0.1335,57.3365,1,30.7,31.4,29.6972,0.1447,31.5195,82.3627,0,0.9,0.3186,0.6618,2.5824,-0.0961,2.5961,368.0412,1.1882,0.4725,-18.542,0.034,1,1,0,0,0.5794,0.3529,0,0,0.2613,82.4839,368.2484,1,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,31.2612,0,0,0,-0.1036,0.9636,1.9427,17520.2852,0.8214,0.3,365299.9688,86,11,175,11,11,15.8563,4.7563,1,0,0,2.8787,14,0.0063,-0.027,-2.0867,116.4865,0,328.6452,23800,10000,40.8489,-80.3452,8.8291
32.25,1.2619,14,0.0074,-0.032,-1.7712,112.7841,0,328.6507,23.8,0.24,10000,40.84892806,-80.34515599,38.9581,11.336,0,10.6438,-3.5455,8.0492,-2.8416,-0.0422,-0.0077,-0.9902,0.8618,-0.0572,-0.1193,57.701,1,30.7,31.3978,29.7,0.0934,31.5132,79.9118,0,0.9,1.5441,0.5147,2.8765,-0.4392,2.9392,368.1882,-0.2824,0.3745,-18.542,0.034,1,1,0,0,-0.1559,-0.1373,0,0,0.6,81.8387,368.1946,1,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,31.2643,0,0,0,-0.1238,0.3172,1.976,17506,0.7715,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,2.779,14,0.0032,-0.0284,-1.5234,109.8751,0,328.6551,23800,10000,40.8489,-80.3452,8.8573
32.3,1.2174,14,0.0056,-0.0306,-1.2079,106.1727,0,328.6606,23.8,0.24,10000,40.84892816,-80.34515563,38.9688,11.336,0,10.6406,-3.5701,8.0109,-2.8424,-0.0425,-0.0077,-0.9902,0.8442,-0.1001,-0.1583,58.0633,1,30.7,31.3928,29.7,0.0784,31.5433,77.8922,0,0.8353,2.198,0.2814,3.0765,-0.6176,3.1765,368.3235,-1.1765,0.2882,-18.542,0.034,1,1,0,0,-0.5853,-0.3853,0,0,0.6,80.2258,368.1409,1,0,1,0,0,0,0,0,0,0,0,0,1,5.2952,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,31.2674,0,0,0,-0.3354,-0.4083,1.9707,17508.2852,0.7216,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,2.5135,14,-0.0031,-0.0274,-1.5871,105.339,0,328.6609,23780,10000,40.8489,-80.3452,8.8839
32.35,0.995,14,-0.0079,-0.025,-2.1495,104.5422,0,328.6607,23.752,0.2352,10000,40.84892828,-80.34515554,38.9688,11.336,0,10.668,-3.5475,8.0555,-2.8355,-0.0461,-0.0079,-0.9941,0.8501,-0.1191,-0.1864,58.4148,1,30.7,31.3878,29.7,0.0633,31.5733,77.402,0,0.5412,0.8255,-0.2578,2.9784,-0.2745,3.0784,368.4216,-0.2451,0.2392,-18.542,0.034,1,1,0,0,-0.1441,0.0559,0,0,0.5613,78.7419,368.0613,1,0,1,0,0,0,0,0,0,0,0,0,1,5.4235,3.0046,0,0,0,0,0,0,0,0,0,0,0,0,31.2706,0,0,0,-1.3125,-1.4495,1.9373,17522.5723,0.6717,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,1.9994,14,-0.014,-0.0228,-2.5914,103.916,0,328.6606,23730,10000,40.8489,-80.3452,8.9065
32.4,0.7651,14,-0.0219,-0.0193,-3.1539,103.1192,0,328.6605,23.702,0.2302,10000,40.8489284,-80.34515546,38.9688,11.336,0,10.7156,-3.525,8.0523,-2.842,-0.0475,-0.0077,-0.9927,0.8384,-0.0706,-0.1882,58.7664,1,30.7,31.3828,29.7,0.0483,31.6034,76.8235,0,0.2735,-0.6353,-0.4971,3.0078,0.0294,3.098,368.5196,0.6373,0.1412,-18.542,0.034,1,1,0,0,0.2755,0.3569,0,0,0.4,77.6667,367.9,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5545,3.0804,0,0,0,0,0,0,0,0,0,0,0,0,31.2737,0,0,0,-2.2672,-2.4756,1.952,17530,0.6218,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,1.8028,14,-0.0231,-0.0199,-2.9517,104.5777,0,328.6591,23700,10000,40.8489,-80.3452,8.9255
32.45,0.8759,14,-0.0303,-0.0159,-2.6125,106.6993,0,328.6572,23.7,0.2396,10000,40.84892832,-80.34515518,38.9688,11.336,0,10.7211,-3.5223,8.018,-2.8449,-0.0485,-0.0096,-0.9917,0.8247,-0.0379,-0.2112,59.0875,1,30.7,31.3778,29.7,0.0333,31.6335,75.8431,0,0.1265,-2.498,0.6304,3.5471,0.1765,3.5882,368.6176,1.3235,-0.1529,-18.542,0.034,1,1,0,0,0.6186,0.1608,0,0,0.2387,76.3871,367.8204,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6357,3.1366,0,0,0,0,0,0,0,0,0,0,0,0,31.2768,0,0,0,-2.1272,-2.7556,2.0187,17530,0.5719,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,2.0824,14,-0.0297,-0.0195,-2.3459,108.3663,0,328.6557,23700,10000,40.8489,-80.3452,8.9451
32.5,1.0009,14,-0.0385,-0.0126,-2.0067,110.4879,0,328.6538,23.7,0.2496,10000,40.84892822,-80.34515489,38.9688,11.336,0,10.7398,-3.5252,7.9906,-2.8398,-0.0517,-0.0101,-0.9937,0.7808,-0.0354,-0.2206,59.4,1,30.7,31.3728,29.7,0.0182,31.6635,75.0707,0,0.1273,-4.1,1.6212,3.872,0.452,3.944,368.684,1.7465,-0.0687,-18.542,0.034,1,1,0,0,0.837,-0.0364,0,0,0.0774,74.7742,367.8742,1,0,1,0,0,0,0,0,0,0,0,0,1,5.7157,3.1923,0,0,0,0,0,0,0,0,0,0,0,0,31.2799,0,0,0,-1.9921,-3.0279,2.0347,17522.7617,0.522,0.3,365299.9688,86,11,175,11,11,15.9448,4.8,1,0,0,2.2952,14,-0.0304,-0.0222,-1.9933,109.8841,0,328.6519,23700,10000,40.8489,-80.3452,8.9671
32.55,1.0543,14,-0.0327,-0.0285,-2.0086,108.8266,0,328.6494,23.7,0.25,10000,40.8489282,-80.34515464,38.9688,11.336,0,10.7367,-3.5295,8.0445,-2.8309,-0.0627,-0.0084,-0.9854,0.7869,-0.0437,-0.1987,59.7125,1,30.7,31.3678,29.7,0.0032,31.6936,75.5758,0,1.0364,-4.1,1.7727,3.072,1.402,3.594,368.584,0.7869,2.002,-18.542,0.034,1,1,0,0,0.487,-0.2384,0,0,0.0839,71.4839,367.9559,1,0,1,0,0,0,0,0,0,0,0,0.5051,1,6.3742,3.4543,0,0,0,0,0,0,0,0,0,0,0,0,31.283,0,0,0,-2.0982,-2.9218,1.968,17503.7148,0.4721,0.3,365299.9688,86,11,175,11,11,15.9924,4.8,1,0,0,2.4081,14,-0.0223,-0.0295,-2.0206,107.9956,0,328.6475,23700,10000,40.8489,-80.3452,8.9906
32.6,1.1048,14,-0.0263,-0.0451,-2.0358,106.9381,0,328.645,23.7,0.25,10000,40.84892817,-80.3451544,38.9688,11.336,0,10.7211,-3.525,7.9973,-2.8342,-0.0757,-0.0116,-0.9839,0.8179,-0.1053,-0.1885,60.025,1,30.7,31.3628,29.7,-0.0118,31.7236,75.0588,0,1.6588,-4.2176,1.9157,2.2824,2.1843,3.2216,368.5157,-0.0441,3.5941,-18.542,0.034,1,1,0,0,0.2176,-0.2627,0,0,0.2452,66.6452,368.0634,1,0,1,0,0,0,0,0,0,0,0,0.99,1,7.0326,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,31.2861,0,0,0,-2.1964,-2.7978,1.92,17488.666,0.4222,0.3,365299.9688,86,11,175,11,11,15.9592,4.8,1,0,0,2.3972,14,-0.0097,-0.03,-1.9669,108.4482,0,328.6455,23700,10000,40.8489,-80.3452,9.0146
32.65,1.0225,14,0.0027,-0.0266,-1.869,110.6681,0,328.6466,23.7,0.2452,10000,40.84892816,-80.34515422,38.9688,11.336,0,10.8289,-3.5379,7.891,-2.8463,-0.0782,-0.0111,-0.9888,0.8105,-0.0242,-0.1969,60.3375,1,30.7,31.3578,29.7,-0.0269,31.7537,69.1765,0,0.7765,-4.9529,2.0137,1.5471,2.0863,2.7314,368.6137,-0.2892,3.0059,-18.542,0.034,1,1,0,0,0.3157,0.4235,0,0,0.3,62.1613,368.029,1,0,1,0,0,0,0,0,0,0,0,0.49,1,6.9003,3.7685,0,0,0,0,0,0,0,0,0,0,0,0,31.2893,0,0,0,-2.1064,-2.2428,1.92,17483.9043,0.3723,0.3,365299.9688,86,11,175,11,11,15.9107,4.8,1,0,0,2.2009,14,0.0096,-0.0203,-1.7921,112.4123,0,328.6475,23700,10000,40.8489,-80.3452,9.0375
32.7,0.9347,14,0.0327,-0.0067,-1.6942,114.6322,0,328.6485,23.7,0.2402,10000,40.84892814,-80.34515404,38.9688,11.336,0,10.8797,-3.5246,7.932,-2.8475,-0.071,-0.0071,-0.9863,0.8325,0.0266,-0.2318,60.6372,1,30.7,31.3528,29.7,-0.0419,31.7838,63.7059,0,-0.0294,-5.6529,2.0529,0.9238,2,2.3059,368.7238,-0.3833,2.2804,-18.542,0.034,1,1,0,0,0.4139,0.9843,0,0,0.3,57.8602,367.9215,1,0,1,0,0,0,0,0,0,0,0,0,1,6.7675,3.8202,0,0,0,0,0,0,0,0,0,0,0,0,31.2924,0,0,0,-2.0414,-1.7176,1.9081,17480,0.3224,0.3,365299.9688,86,11,175,11,11,15.9375,4.8375,1,0,0,2.0953,14,0.0205,-0.0147,-2.1714,111.2513,0,328.6403,23680,10000,40.8489,-80.3452,9.0588
32.75,0.9443,14,0.0271,-0.0105,-2.8494,106.296,0,328.6288,23.652,0.2304,10000,40.84892824,-80.34515388,38.9688,11.336,0,10.8516,-3.5223,7.9207,-2.824,-0.0679,-0.0055,-0.9883,0.8699,-0.0001,-0.226,60.9367,1,30.7,31.3477,29.7,-0.0569,31.8138,61.2549,0,-0.2745,-6.0941,1.6608,1.1218,2,2.3554,368.9218,0.45,0.7118,-18.542,0.034,1,1,0,0,0.5129,0.8863,0,0,-0.0011,57.4301,368.1581,1,0,1,0,0,0,0,0,0,0,0,0,1,6.6089,3.8478,0,0,0,0,0,0,0,0,0,0,0,0,31.2955,0,0,0,-2.5764,-1.9076,1.8421,17480,0.2725,0.3,365299.9688,86,11,175,11,11,15.9856,4.8856,1,0,0,2.1258,14,0.0188,-0.0153,-3.382,102.4025,0,328.6197,23630,10000,40.8489,-80.3452,9.0799
32.8,0.9579,14,0.0199,-0.0153,-4.06,97.4472,0,328.6081,23.602,0.2204,10000,40.84892834,-80.34515371,38.9688,11.336,0,10.8648,-3.5441,7.8957,-2.8289,-0.0634,-0.0075,-0.9883,0.8804,0.0055,-0.2206,61.2286,1,30.7,31.3427,29.7,-0.0719,31.8439,58.8039,0,-0.4098,-6.2804,1.2647,1.3147,1.9314,2.3657,369.051,1.1559,-0.548,-18.542,0.034,1,1,0,0,0.5471,0.6824,0,0,-0.3774,57.9677,368.4807,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4511,3.8743,0,0,0,0,0,0,0,0,0,0,0,0,31.2986,0,0,0,-3.0742,-2.1175,1.784,17485.377,0.2226,0.3,365299.9688,86,11,175,11,11,15.9663,4.8663,1,0,0,1.9399,14,0.0143,-0.0181,-4.5714,101.6116,0,328.6071,23600,10000,40.8489,-80.3452,9.1004
32.85,0.7395,14,0.0073,-0.0204,-5.2196,107.9373,0,328.6067,23.6,0.22,10000,40.84892835,-80.34515376,38.9688,11.336,0,10.8797,-3.5535,7.9145,-2.8318,-0.0577,-0.0081,-0.9885,0.8877,0.0131,-0.2347,61.5151,1,30.7,31.3377,29.7,-0.087,31.8739,56.3529,0,0.7176,-3.5353,0.8235,1.4618,1.2451,2.0225,368.5608,0.7147,0.9716,-18.542,0.034,1,1,0,0,0.1059,-0.298,0,0,-0.1473,55.9785,368.2979,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3309,3.849,0,0,0,0,0,0,0,0,0,0,0,0,31.3017,0,0,0,-2.6797,-2.8056,1.85,17575,0.1727,0.3,365299.9688,86,11,175,11,11,15.9183,4.8183,1,0,0,1.4296,14,0.0059,-0.0243,-5.7289,112.9075,0,328.6064,23600,10000,40.8489,-80.3452,9.1169
32.9,0.5113,14,-0.0055,-0.0256,-6.3771,119.2332,0,328.606,23.6,0.22,10000,40.84892835,-80.34515382,38.9688,11.336,0,10.8547,-3.5484,7.934,-2.8262,-0.0544,-0.0116,-0.9917,0.8862,-0.0059,-0.2573,61.7969,1,30.7,31.3327,29.7,-0.102,31.904,53.8235,0,1.7706,-0.8784,0.4059,1.6,0.5765,1.6971,368.0941,0.2824,2.3294,-18.542,0.034,1,1,0,0,-0.2922,-1.1647,0,0,0.1129,53.5699,368.1172,1,0,1,0,0,0,0,0,0,0,0,0,1,6.2107,3.8237,0,0,0,0,0,0,0,0,0,0,0,0,31.3048,0,0,0,-2.2852,-3.4937,1.916,17664.623,0.1228,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,1.2975,14,0.0018,-0.0293,-5.548,119.751,0,328.6078,23600,10000,40.8489,-80.3452,9.1301
32.95,0.689,14,0.0009,-0.0367,-4.3224,119.8434,0,328.6101,23.6,0.2248,10000,40.84892826,-80.34515349,38.9688,11.336,0,10.8602,-3.55,7.882,-2.8307,-0.0518,-0.0088,-0.9907,0.8669,-0.018,-0.2725,62.0573,1,30.7,31.3277,29.7,-0.117,31.9341,49.4118,0,1.0353,-0.3392,0.5529,1.6,0.1843,1.648,367.9961,-0.0118,1.1529,-18.542,0.034,1,1,0,0,-0.1941,-0.7235,0,0,0.2742,48.1936,368.3323,1,0,1,0,0,0,0,0,0,0,0,0,1,6.0658,3.7651,0,0,0,0,0,0,0,0,0,0,0,0,31.308,0,0,0,-2.23,-2.8038,1.9821,17607.9238,0.0729,0.3,365299.9688,86,11,175,11,11,15.9,4.8,1,0,0,1.7328,14,0.0045,-0.0326,-3.3595,119.9161,0,328.612,23600,10000,40.8489,-80.3452,9.1451
33,0.8836,14,0.0082,-0.048,-2.1339,120.0085,0,328.6144,23.6,0.2298,10000,40.84892817,-80.34515315,38.9688,11.336,0,10.8523,-3.5371,7.9785,-2.843,-0.0478,-0.0087,-0.9902,0.8545,0.0005,-0.2661,62.3177,1,30.7,31.3227,29.7,-0.1321,31.9641,45,0,0.3,0.2,0.7,1.5971,-0.1902,1.6,367.9019,-0.298,-0.0078,-18.542,0.034,1,1,0,0,-0.1,-0.3,0,0,0.3645,43.8817,368.429,1,0,1,0,0,0,0,0,0,0,0,0,1,5.9162,3.7,0,0,0,0,0,0,0,0,0,0,0,0,31.3111,0,0,0,-2.23,-1.8897,2.0481,17541.8867,0.023,0.3,365299.9688,86,11,175,11,11,15.8743,4.8,1,0,0,1.92,14,0.0059,-0.0273,-1.8849,116.1448,0,328.621,23580,10000,40.8489,-80.3452,9.1634
33.05,0.812,14,0.0082,-0.0204,-1.6588,110.7263,0,328.63,23.552,0.23,10000,40.84892822,-80.34515292,38.9688,11.336,0,10.8578,-3.5488,7.9172,-2.8705,-0.0407,-0.0078,-0.9927,0.8459,0.0075,-0.3082,62.568,1,30.7,31.3177,29.7,-0.1471,31.9942,44.5098,0,0.3,1.1804,0.5529,1.45,0.3,1.6,368,-0.2,-0.4,-18.542,0.034,1,1,0,0,-0.1,-0.3,0,0,0.2032,43.3441,368.1064,1,0,1,0,0,0,0,0,0,0,0,0,1,5.7666,3.635,0,0,0,0,0,0,0,0,0,0,0,0,31.3142,0,0,0,-2.186,-1.4412,2.1459,17557.334,0.0269,0.3,365299.9688,86,11,175,11,11,15.8267,4.8,1,0,0,1.7348,14,0.0056,-0.0091,-1.4812,106.469,0,328.6371,23530,10000,40.8489,-80.3452,9.1815
33.1,0.7292,14,0.0078,0.0089,-1.2551,101.0506,0,328.6461,23.502,0.23,10000,40.84892827,-80.3451527,38.9688,11.336,0,10.8461,-3.5553,7.9062,-2.8346,-0.038,-0.007,-0.9932,0.8394,-0.0091,-0.3098,62.8154,1,30.7,31.3127,29.7,-0.1621,32.0243,44.0196,0,0.3,2.1608,0.4059,1.3029,0.7902,1.6,368.0981,-0.102,-0.7922,-18.542,0.034,1,1,0,0,-0.1,-0.3,0,0,0.0226,42.8064,367.9387,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6452,3.5264,0,0,0,0,0,0,0,0,0,0,0,0,31.3173,0,0,0,-2.136,-1.0562,2.2507,17590.666,0.0768,0.3,365299.9688,86,11,175,11,11,15.8,4.7573,1,0,0,1.6821,14,0.0035,0.0045,-0.8572,103.5559,0,328.6482,23500,10000,40.8489,-80.3452,9.1984
33.15,0.7884,14,0.0006,0.0153,-0.3227,107.6053,0,328.6502,23.5,0.2348,10000,40.84892819,-80.34515242,38.9688,11.336,0,10.8711,-3.5426,7.9195,-2.8816,-0.0384,-0.0065,-0.9929,0.8369,0.0063,-0.2695,63.0529,1,30.7,31.3077,29.7,-0.1772,32.0543,44.9412,0,0.3,1.4,0.2588,1.6363,0.2235,1.8402,368.052,-0.4843,-0.4637,-18.542,0.034,1,1,0,0,-0.2471,-0.4471,0,0,-0.1925,42.2688,368.0462,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5383,3.3954,0,0,0,0,0,0,0,0,0,0,0,0,31.3204,0,0,0,-2.1122,-1.4144,2.134,17583.0195,0.1267,0.3,365299.9688,86,11,175,11,11,15.8,4.6602,1,0,0,1.8278,14,-0.0011,0.0112,0.0973,110.7869,0,328.6518,23500,10000,40.8489,-80.3452,9.2159
33.2,0.8536,14,-0.0069,0.0206,0.6318,114.8362,0,328.6538,23.5,0.2398,10000,40.8489281,-80.34515214,38.9688,11.336,0,10.8438,-3.5527,7.9074,-2.8375,-0.0376,-0.0061,-0.9946,0.8179,0.0094,-0.2825,63.2742,1,30.7,31.3027,29.7,-0.1922,32.0844,45.9216,0,0.3,0.5667,0.1118,1.9794,-0.3647,2.0853,368.0029,-0.8765,-0.1206,-18.542,0.034,1,1,0,0,-0.3941,-0.5941,0,0,-0.3,42,368.0462,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5204,3.3141,0,0,0,0,0,0,0,0,0,0,0,0,31.3235,0,0,0,-2.092,-1.874,1.9311,17559.4336,0.1766,0.3,365299.9688,86,11,175,11,11,15.8,4.6181,1,0,0,1.8596,14,-0.0047,0.0118,0.4063,114.7458,0,328.6499,23500,10000,40.8489,-80.3452,9.2344
33.25,0.7964,14,-0.0051,0.0101,0.0371,114.2143,0,328.6443,23.5,0.2352,10000,40.84892812,-80.34515205,38.9688,11.336,0,10.8445,-3.5496,7.9273,-2.8314,-0.035,-0.0068,-0.9932,0.8076,-0.0021,-0.2662,63.4956,1,30.6977,31.3,29.7023,-0.1952,32.1024,40.5882,0,-0.4216,0.8608,0.1,1.4931,-0.5382,1.6853,368.2304,0.1137,-0.1,-18.542,0.034,1,1,0,0,0.0706,0.0588,0,0,-0.3,42,367.9387,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5482,3.2584,0,0,0,0,0,0,0,0,0,0,0,0,31.3267,0,0,0,-2.1186,-1.9773,1.8889,17550,0.2265,0.3,365299.9688,86,11,175,11,11,15.8,4.6657,1,0,0,1.7203,14,-0.0069,0.0033,-0.2529,113.7967,0,328.6398,23500,10000,40.8489,-80.3452,9.2522
33.3,0.7342,14,-0.0029,-0.0011,-0.622,113.2652,0,328.6342,23.5,0.2302,10000,40.84892814,-80.34515197,38.9688,11.3327,0,10.8508,-3.5648,7.9023,-2.8385,-0.0367,-0.0067,-0.9941,0.8052,-0.0116,-0.2566,63.7042,1,30.6927,31.3,29.7073,-0.1852,32.1074,34.7059,0,-1.2059,1.2529,0.1,0.9539,-0.6853,1.2441,368.4755,1.1922,-0.1,-18.542,0.034,1,1,0,0,0.5608,0.7451,0,0,-0.5753,42,368.0376,1,0,1,0,0,0,0,0,0,0,0,0,1,5.5759,3.2944,0,0,0,0,0,0,0,0,0,0,0,0,31.3298,0,0,0,-2.1505,-2.0409,1.9537,17550,0.2764,0.3,365299.9688,86,11,175,11,11,15.8136,4.7,1,0,0,1.6336,14,-0.0103,-0.0071,-0.7994,110.216,0,328.6331,23500,10000,40.8489,-80.3452,9.2689
33.35,0.7283,14,-0.0163,-0.0118,-1.0109,106.0003,0,328.6322,23.5,0.2252,10000,40.84892821,-80.34515173,38.9688,11.3294,0,10.8664,-3.5326,7.927,-2.8459,-0.0388,-0.0058,-0.9934,0.8042,-0.0086,-0.3044,63.9125,1,30.6877,31.3,29.7123,-0.1752,32.1124,36.1569,0,0.1667,2.2059,0.3588,1.0311,-0.0447,1.3311,368.3689,0.9912,-0.0559,-18.542,0.034,1,1,0,0,0.466,0.6196,0,0,-1.0054,42,368.2527,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6035,3.3737,0,0,0,0,0,0,0,0,0,0,0,0,31.3329,0,0,0,-2.312,-1.9964,1.9296,17554.3145,0.3263,0.3,365299.9688,86,11,175,11,11,15.8621,4.7,1,0,0,1.6255,14,-0.0155,-0.0206,-1.177,102.6879,0,328.6315,23500,10000,40.8489,-80.3452,9.2851
33.4,0.7246,14,-0.0304,-0.0225,-1.3885,98.4722,0,328.6306,23.5,0.2202,10000,40.84892828,-80.34515147,38.9688,11.328,0,10.8586,-3.5543,7.9035,-2.8104,-0.0392,-0.0067,-0.9907,0.7876,-0.0303,-0.302,64.1057,1,30.6827,31.3,29.7173,-0.1653,32.1174,38.6078,0,1.8333,3.2353,0.6529,1.1767,0.6835,1.4767,368.2233,0.648,-0.0069,-18.542,0.034,1,1,0,0,0.3204,0.4235,0,0,-0.6806,38.6452,368.1742,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.3446,0,0,0,0,0,0,0,0,0,0,0,0,31.336,0,0,0,-2.5292,-1.9055,1.7924,17564.1172,0.3762,0.3,365299.9688,86,11,175,11,11,15.8894,4.6894,1,0,0,1.5562,14,-0.0159,-0.0245,-1.0604,102.0575,0,328.631,23480,10000,40.8489,-80.3452,9.3011
33.45,0.6553,14,-0.0161,-0.0119,-0.5799,107.4985,0,328.6317,23.452,0.2296,10000,40.84892827,-80.34515135,38.9688,11.328,0,10.843,-3.551,7.9145,-2.8346,-0.0408,-0.006,-0.9919,0.7683,-0.043,-0.3019,64.288,1,30.6777,31.3,29.7223,-0.1553,32.1224,36.9412,0,1.7294,2.0824,0.7,1.0752,0.2178,1.3337,368.2,-0.3275,0.0843,-18.542,0.034,1,1,0,0,-0.1257,-0.2039,0,0,-0.143,34.3441,368.0129,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6123,3.2646,0,0,0,0,0,0,0,0,0,0,0,0,31.3391,0,0,0,-2.4496,-1.7432,1.7367,17560.4766,0.4261,0.3,365299.9688,86,11,175,11,11,15.8413,4.6413,1,0,0,1.3949,14,-0.0089,-0.014,-0.2024,111.7736,0,328.6323,23430,10000,40.8489,-80.3452,9.3158
33.5,0.5832,14,-0.0006,-0.0005,0.2781,117.2146,0,328.633,23.402,0.2396,10000,40.84892826,-80.34515123,38.9711,11.328,0,10.8586,-3.535,7.9203,-2.8424,-0.0411,-0.0062,-0.9927,0.7686,-0.0262,-0.3235,64.4703,1,30.6728,31.3,29.7272,-0.1453,32.1273,34.4902,0,1.2882,0.5137,0.7,0.9267,-0.4752,1.1356,368.2,-1.4059,0.1824,-18.542,0.034,1,1,0,0,-0.6208,-0.8902,0,0,-0.1989,35.4839,368,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6277,3.2405,0,0,0,0,0,0,0,0,0,0,0,0,31.3423,0,0,0,-2.2546,-1.5532,1.8033,17536.666,0.476,0.3,365299.9688,86,11,175,11,11,15.8067,4.6067,1,0,0,1.2426,14,-0.0038,-0.0061,0.2057,115.0483,0,328.6349,23400,10000,40.8489,-80.3452,9.3289
33.55,0.5208,14,0,0,0.0564,111.4714,0,328.6375,23.4,0.24,10000,40.84892834,-80.34515105,38.9841,11.328,0,10.8664,-3.5652,7.9164,-2.8354,-0.0404,-0.0054,-0.9917,0.7861,-0.0418,-0.2889,64.6526,1,30.6678,31.3,29.7322,-0.1353,32.1323,33.6078,0,0.7294,0.1216,0.5824,1.101,-0.3588,1.2206,368.2,-0.7559,0.0392,-18.542,0.034,1,1,0,0,-0.1235,-0.5882,0,0,-0.3,36.871,368,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6496,3.2405,0,0,0,0,0,0,0,0,0,0,0,0,31.3454,0,0,0,-2.1091,-1.8018,1.8698,17541.2266,0.5259,0.3,365299.9688,86,11,175,11,11,15.8548,4.6548,1,0,0,1.1039,14,-0.0014,-0.0023,-0.061,108.6609,0,328.6396,23400,10000,40.8489,-80.3452,9.3406
33.6,0.4587,14,0,0,-0.2103,105.084,0,328.6423,23.4,0.24,10000,40.84892842,-80.34515087,38.9971,11.328,0,10.8672,-3.551,7.9074,-2.8422,-0.0417,-0.0062,-0.9912,0.7983,-0.0303,-0.3137,64.8349,1,30.6628,31.3,29.7372,-0.1253,32.1373,33.1176,0,0.1412,0.0235,0.4353,1.3461,-0.0647,1.3676,368.2,0.2735,-0.1569,-18.542,0.034,1,1,0,0,0.5627,-0.098,0,0,-0.3,34.7204,368,1,0,1,0,0,0,0,0,0,0,0,0,1,5.6606,3.2405,0,0,0,0,0,0,0,0,0,0,0,0,31.3485,0,0,0,-1.9828,-2.221,1.9358,17611.9805,0.5758,0.3,365299.9688,86,11,175,11,11,15.8971,4.7,1,0,0,0.9666,14,0,0,-0.1788,107.0901,0,328.6412,23400,10000,40.8489,-80.3452,9.3511
