"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","LoggerTemp","External Voltage","RPM","F Heave","F Roll","R Heave","R Roll","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Inverter Enable","D4 Gate Driver B","D3 Module C","D1 Control Board","D4 Torque Shudde","D3 Motor Tempera","D2 Motor Speed","D4 DC Bus Curren","D1 Phase A Curre","D3 Phase C Curre","D2 Phase B Curre","D4 VBC Vq Voltag","D3 VAB Vd Voltag","D2 Output Voltag","D1 DC Bus Voltag","D4 Iq","D3 Id","D2 Flux Feedback","D1 Flux Command","D7 Direction Com","D6 Inverter Enab","D7 BMS Torque Li","D1 Commanded Tor","D2 Torque Feedba","D4 Iq Command","D3 Id Command","Fast Torque Comm","Fast Torque Feed","Fast Motor Speed","Fast DC Bus Volt","Inverter Enable dup 1","Speed Mode Enabl","Direction Comman","Torque Command","Inverter Dischar","Torque Limit Com","Current","Voltage","RDTActive","D3 HV Input Current","SteeringWheelPos","BrakeLightActive","TSAL Active","BrakeSensor1","BrakeSensor2","SpeedFrontRight","SpeedRearLeft","SpeedFrontLeft","SpeedRearRight","SpeedFrontRightMph","SpeedRearLeftMph","SpeedFrontLeftMph","SpeedRearRightMph","FrontLeft","FrontRight","RearLeft","RearRight","Temperature","CoolantTemp","MotorPumpStatus1","MotorPumpStatus2","APPS1","APPS2","LV Current","LV Voltage","HeartBit","Pack Current","Pack Inst Voltag","Pack SOC","Average Temperat","Pack DCL","High Temperature","Low Temperature","High Cell Voltag","Low Cell Voltage","MultiPurpose  01","Maximum Pack Vol","Minimum Cell Vol","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"53.900","0.1546","11","0.0000","0.0000","-13.4222","54.6034","0.0000","326.4050","37.9730","0.2246","10000.0000","40.84881086","-80.34580492","39.1875","11.3360","0.0000","7.5969","-2.9121","6.7023","-2.7668","-0.0145","0.0246","-0.9966","0.4556","-0.1464","-0.4075","57.3698","0.0000","29.8000","27.5000","29.0000","0.0000","26.9009","-2.1569","0.0000","0.0196","0.3471","0.0314","-0.2000","-0.5000","0.0000","0.6843","0.1311","0.0485","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1167","0.0000","0.0000","0.0000","0.5548","-2.0000","0.5677","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2500","0.0000","0.0000","0.0000","-2.9800","-3.2400","1.6866","16585.0938","0.8681","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.1000","1.0000","0.0000","0.0000","0.3261","11.0000","0.0000","0.0000","-14.4818","40.3483","0.0000","326.4126","37943.9990","10000.0000","40.8488","-80.3458"
"53.950","0.1394","11","0.0000","0.0000","-15.2492","30.0257","0.0000","326.4180","37.9230","0.2146","10000.0000","40.84881076","-80.34580513","39.1875","11.3360","0.0000","7.5914","-2.9242","6.7492","-2.7488","-0.0149","0.0202","-0.9954","0.4485","-0.1320","-0.4056","57.5000","0.0000","29.8000","27.5000","29.0000","0.0000","26.9159","-2.6471","0.0000","0.7059","0.4941","0.1294","-0.2000","-0.5000","0.0000","0.6353","0.8107","0.4854","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.4598","0.0000","0.0000","0.0000","0.7376","-2.7527","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2500","0.0000","0.0000","0.0000","-2.9800","-3.2400","1.7574","16603.9629","0.9181","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.1000","1.0000","0.0000","0.0000","0.3096","11.0000","0.0000","0.0000","-15.6735","19.0758","0.0000","326.4239","37900.0000","10000.0000","40.8488","-80.3458"
"54.000","0.1597","11","0.0000","0.0000","-14.2169","20.3213","0.0000","326.4236","37.9000","0.2127","10000.0000","40.84881068","-80.34580530","39.1875","11.3360","0.0000","7.6094","-2.9363","6.6984","-2.7809","-0.0151","0.0234","-0.9961","0.3831","-0.1331","-0.4094","57.6302","0.0000","29.8000","27.5000","29.0000","0.0000","26.9308","-3.2745","0.0000","0.9255","0.4078","0.0490","-0.2275","-0.3353","0.0000","0.6137","1.3416","0.5782","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.7147","0.0000","0.0000","0.0000","0.7914","-3.8280","0.6000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2500","0.0000","0.0000","0.0000","-2.9800","-3.2416","1.7088","16593.8086","0.9680","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5563","20.0563","1.0000","0.0000","0.0000","0.4228","11.0000","0.0000","0.0000","-12.2055","22.0414","0.0000","326.4231","37900.0000","10000.0000","40.8488","-80.3458"
"54.050","0.2103","11","0.0000","0.0000","-10.7489","23.2870","0.0000","326.4228","37.9000","0.2177","10000.0000","40.84881063","-80.34580543","39.1875","11.3360","0.0000","7.6062","-2.9156","6.7055","-2.7609","-0.0131","0.0244","-0.9966","0.3822","-0.1071","-0.4095","57.8021","0.0000","29.8000","27.5000","29.0000","0.0000","26.9458","-4.2549","0.0000","-0.0549","-0.2784","-0.4902","-0.3255","0.2529","0.0000","0.6627","1.4901","-0.2139","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.7637","0.0000","0.0000","0.0000","0.7097","-4.0000","0.6452","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2512","0.0000","0.0000","0.0000","-2.9800","-3.2618","1.6040","16570.0000","0.9821","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5078","20.0078","1.0000","0.0000","0.0000","0.5064","11.0000","0.0000","0.0000","-9.8058","27.4016","0.0000","326.4229","37894.1187","10000.0000","40.8488","-80.3458"
"54.100","0.2007","11","0.0000","0.0000","-12.1469","37.2757","0.0000","326.4246","37.8730","0.2227","10000.0000","40.84881052","-80.34580553","39.1875","11.3360","0.0000","7.6133","-2.9234","6.7516","-2.7410","-0.0099","0.0228","-0.9961","0.3938","-0.0718","-0.4287","57.9844","0.0000","29.8000","27.5000","29.0000","0.0000","26.9608","-4.5294","0.0000","-0.6824","-0.7412","-0.7353","-0.3529","0.5824","0.0000","0.7118","1.4612","-0.7874","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.7363","0.0000","0.0000","0.0000","0.6022","-4.0000","0.6989","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2543","0.0000","0.0000","0.0000","-2.9820","-3.2815","1.6014","16568.2852","0.9322","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5404","19.9596","1.0000","0.0000","0.0000","0.3730","11.0000","0.0000","0.0000","-15.2402","50.3219","0.0000","326.4268","37845.0977","10000.0000","40.8488","-80.3458"
"54.150","0.1398","11","0.0000","0.0000","-17.6901","60.6544","0.0000","326.4286","37.8230","0.2277","10000.0000","40.84881037","-80.34580562","39.1875","11.3360","0.0000","7.6094","-2.9184","6.6758","-2.7820","-0.0065","0.0245","-0.9958","0.3850","-0.0934","-0.4437","58.1615","0.0000","29.8000","27.5000","29.0000","0.0000","26.9757","-2.5686","0.0000","-0.1922","-0.4961","-0.0490","-0.1569","0.0922","0.0000","0.7608","0.9272","-0.7388","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.4912","0.0000","0.0000","0.0000","0.5473","-1.8925","0.6473","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2574","0.0000","0.0000","0.0000","-3.0020","-3.2965","1.6729","16582.5723","0.8824","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5885","19.9115","1.0000","0.0000","0.0000","0.2496","11.0000","0.0000","0.0000","-19.8486","63.1744","0.0000","326.4324","37800.0000","10000.0000","40.8488","-80.3458"
"54.200","0.1100","11","0.0000","0.0000","-17.5985","15.8278","0.0000","326.4438","37.8000","0.2246","10000.0000","40.84881020","-80.34580576","39.1875","11.3360","0.0000","7.6109","-2.9223","6.7359","-2.7562","-0.0050","0.0238","-0.9980","0.3818","-0.1229","-0.4368","58.3307","0.0000","29.8000","27.5000","29.0000","0.0000","26.9907","-1.0000","0.0000","0.2294","-0.1922","0.5294","0.0784","-0.3392","0.0000","0.7706","0.5495","-0.7297","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.3216","0.0000","0.0000","0.0000","0.4742","-0.0645","0.6129","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2605","0.0000","0.0000","0.0000","-3.0180","-3.3065","1.7100","16590.0000","0.8325","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5638","19.9362","1.0000","0.0000","0.0000","0.2418","11.0000","0.0000","0.0000","-14.9572","-39.7529","0.0000","326.4572","37800.0000","10000.0000","40.8488","-80.3458"
"54.250","0.1065","11","0.0000","0.0000","-12.7071","-87.0995","0.0000","326.4687","37.8000","0.2146","10000.0000","40.84881001","-80.34580595","39.1875","11.3360","0.0000","7.6070","-2.9258","6.7289","-2.7406","-0.0036","0.0238","-0.9973","0.3613","-0.1237","-0.4091","58.5000","0.0000","29.8000","27.5000","29.0000","0.0000","26.9962","-1.0000","0.0000","0.3765","0.3471","0.6765","0.4706","-0.5353","0.0000","0.6235","0.7970","-0.8782","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.4196","0.0000","0.0000","0.0000","0.2591","-0.6022","0.7204","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2636","0.0000","0.0000","0.0000","-2.9978","-3.2711","1.7100","16590.0000","0.7827","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5162","19.9838","1.0000","0.0000","0.0000","0.2645","11.0000","0.0000","0.0000","-10.1905","-133.8250","0.0000","326.4802","37796.0010","10000.0000","40.8488","-80.3458"
"54.300","0.1949","11","0.0000","0.0000","-8.6578","-130.2535","0.0000","326.4811","37.7730","0.2154","10000.0000","40.84880981","-80.34580621","39.1875","11.3360","0.0000","7.6047","-2.9164","6.7172","-2.7852","-0.0024","0.0254","-0.9971","0.3696","-0.1235","-0.4006","58.5651","0.0000","29.8000","27.5000","29.0000","0.0000","26.9862","-0.9216","0.0000","0.4137","0.6745","0.6745","0.7373","-0.6294","0.0000","0.5235","0.8340","-0.8340","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.4206","0.0000","0.0000","0.0000","0.1140","-0.8602","0.7581","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2112","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2668","0.0000","0.0000","0.0000","-2.9800","-3.2400","1.7100","16588.1914","0.7328","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0000","1.0000","0.0000","0.0000","0.6375","11.0000","0.0000","0.0000","-6.8586","-126.0608","0.0000","326.4822","37746.0010","10000.0000","40.8488","-80.3458"
"54.350","0.3617","11","0.0000","0.0000","-5.3259","-122.4893","0.0000","326.4831","37.7230","0.2254","10000.0000","40.84880962","-80.34580655","39.1875","11.3360","0.0000","7.5938","-2.9297","6.6977","-2.7367","-0.0015","0.0248","-0.9978","0.3809","-0.1151","-0.4204","58.6302","0.0000","29.8000","27.5000","29.0000","0.0000","26.9762","-0.4314","0.0000","-0.1255","-0.1098","-0.1098","0.3451","-0.1882","0.0000","0.6706","-0.0883","0.0883","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0206","0.0000","0.0000","0.0000","0.1677","-0.3226","0.5968","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2334","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2699","0.0000","0.0000","0.0000","-2.9800","-3.2400","1.7100","16583.4277","0.6830","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0000","1.0000","0.0000","0.0000","0.9675","11.0000","0.0000","0.0000","-3.9675","-116.1859","0.0000","326.4830","37696.0010","10000.0000","40.8488","-80.3458"
"54.400","0.3990","11","0.0000","0.0000","-4.9694","-100.4775","0.0000","326.4775","37.6730","0.2300","10000.0000","40.84880955","-80.34580675","39.1875","11.3360","0.0000","7.6258","-2.9164","6.7484","-2.7453","-0.0015","0.0243","-0.9976","0.3552","-0.1246","-0.4392","58.6562","0.0000","29.8000","27.5000","29.0000","0.0000","26.9663","0.0000","0.0000","-0.5353","-0.6941","-0.6941","-0.0118","0.1176","0.0000","0.7882","-0.7882","0.7706","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3382","0.0000","0.0000","0.0000","0.0710","0.2151","0.5645","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2400","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2730","0.0000","0.0000","0.0000","-2.9800","-3.2400","1.7100","16580.0000","0.6331","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0286","1.0000","0.0000","0.0000","0.8044","11.0000","0.0000","0.0000","-6.1457","-82.0373","0.0000","326.4710","37646.0010","10000.0000","40.8488","-80.3458"
"54.450","0.3261","11","0.0000","0.0000","-7.1476","-66.3290","0.0000","326.4655","37.6230","0.2300","10000.0000","40.84880958","-80.34580685","39.1875","11.3360","0.0000","7.5961","-2.9281","6.7211","-2.7328","-0.0027","0.0260","-0.9958","0.3490","-0.1320","-0.4259","58.6562","0.0000","29.8000","27.5000","29.0000","0.0000","26.9563","0.0000","0.0000","0.0039","0.1882","0.1882","-0.1098","-0.5686","0.0000","0.6902","0.1431","-0.3078","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1029","0.0000","0.0000","0.0000","-0.2516","0.7527","0.7258","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2400","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2761","0.0000","0.0000","0.0000","-3.0129","-3.2729","1.7100","16580.0000","0.5833","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0762","1.0000","0.0000","0.0000","0.6438","11.0000","0.0000","0.0000","-8.2134","-54.6709","0.0000","326.4604","37600.0000","10000.0000","40.8488","-80.3458"
"54.500","0.2607","11","0.0000","0.0000","-8.5805","-77.9599","0.0000","326.4627","37.6000","0.2273","10000.0000","40.84880948","-80.34580691","39.1875","11.3360","0.0000","7.5977","-2.9105","6.6945","-2.7559","-0.0048","0.0256","-0.9961","0.3799","-0.1378","-0.4133","58.6536","0.0000","29.8000","27.5000","29.0000","0.0000","26.9463","0.0000","0.0000","0.4608","0.9216","0.9333","-0.1922","-1.1569","0.0000","0.6039","0.9723","-1.2564","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.4853","0.0000","0.0000","0.0000","-0.3129","0.7097","0.6548","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2400","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2792","0.0000","0.0000","0.0000","-3.0479","-3.3079","1.6981","16577.6113","0.5334","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5243","20.1000","1.0000","0.0000","0.0000","0.5120","11.0000","0.0000","0.0000","-9.0113","-105.2993","0.0000","326.4655","37600.0000","10000.0000","40.8488","-80.3458"
"54.550","0.2018","11","0.0000","0.0000","-9.3783","-128.5883","0.0000","326.4678","37.6000","0.2223","10000.0000","40.84880926","-80.34580695","39.1875","11.3360","0.0000","7.6008","-2.9141","6.6797","-2.7590","-0.0081","0.0234","-0.9961","0.4012","-0.1391","-0.4305","58.6406","0.0000","29.8000","27.5000","29.0000","0.0000","26.9363","0.0000","0.0000","-0.0294","-0.0588","0.1000","-0.0941","-0.6176","0.0000","0.6529","0.6257","-0.7119","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.3382","0.0000","0.0000","0.0000","-0.1516","0.1720","0.3860","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2400","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2823","0.0000","0.0000","0.0000","-3.0168","-3.2958","1.6317","16564.3359","0.4835","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5728","20.1000","1.0000","0.0000","0.0000","0.3834","11.0000","0.0000","0.0000","-10.0224","-146.6754","0.0000","326.4710","37596.0010","10000.0000","40.8488","-80.3458"
"54.600","0.1524","11","0.0000","0.0000","-11.6151","-116.7638","0.0000","326.4759","37.5730","0.2200","10000.0000","40.84880912","-80.34580702","39.1875","11.3360","0.0000","7.6109","-2.9242","6.7289","-2.7668","-0.0109","0.0230","-0.9956","0.3940","-0.1390","-0.4592","58.6276","0.0000","29.8000","27.5000","29.0000","0.0000","26.9263","0.0000","0.0000","-0.4941","-0.9804","-0.6882","0.0098","-0.0980","0.0000","0.6941","0.2824","-0.1912","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1912","0.0000","0.0000","0.0000","0.0828","0.0000","0.4097","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2270","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2855","0.0000","0.0000","0.0000","-2.9814","-3.2806","1.5653","16551.0625","0.4337","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5788","20.0577","1.0000","0.0000","0.0000","0.2912","11.0000","0.0000","0.0000","-13.4848","-81.6502","0.0000","326.4816","37546.0010","10000.0000","40.8488","-80.3458"
"54.650","0.1112","11","0.0000","0.0000","-15.0775","-51.7387","0.0000","326.4864","37.5230","0.2200","10000.0000","40.84880903","-80.34580711","39.1875","11.3360","0.0000","7.6180","-2.9184","6.7375","-2.7477","-0.0130","0.0249","-0.9958","0.3876","-0.1324","-0.4326","58.6250","0.0000","29.8000","27.5000","29.0000","0.0000","26.9164","0.0000","0.0000","-0.3471","-0.4902","-0.3941","0.2549","-0.0490","0.0000","0.5471","-0.0118","-0.0441","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0441","0.0000","0.0000","0.0000","0.3516","0.0000","0.5710","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2028","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2886","0.0000","0.0000","0.0000","-3.0333","-3.2606","1.5925","16559.2930","0.3838","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5308","19.9615","1.0000","0.0000","0.0000","0.2030","11.0000","0.0000","0.0000","-16.3276","-22.8766","0.0000","326.4931","37500.0000","10000.0000","40.8488","-80.3458"
"54.700","0.0821","11","0.0000","0.0000","-14.3578","-28.9113","0.0000","326.5034","37.5000","0.2173","10000.0000","40.84880890","-80.34580718","39.1875","11.3360","0.0000","7.6086","-2.9516","6.6883","-2.7578","-0.0139","0.0224","-0.9951","0.4080","-0.1411","-0.3984","58.6250","0.0000","29.8000","27.5000","29.0000","0.0000","26.9064","0.0000","0.0000","-0.2000","0.0000","-0.1000","0.5000","0.0000","0.0000","0.4000","-0.2971","0.1059","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0990","0.0000","0.0000","0.0000","0.2677","0.0000","0.6441","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2917","0.0000","0.0000","0.0000","-3.0889","-3.2404","1.6279","16569.3945","0.3340","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5173","19.9173","1.0000","0.0000","0.0000","0.1611","11.0000","0.0000","0.0000","-12.0453","-35.9955","0.0000","326.5154","37500.0000","10000.0000","40.8488","-80.3458"
"54.750","0.0634","11","0.0000","0.0000","-10.0755","-42.0302","0.0000","326.5257","37.5000","0.2123","10000.0000","40.84880873","-80.34580724","39.1875","11.3360","0.0000","7.6172","-2.9254","6.7305","-2.7539","-0.0152","0.0231","-0.9956","0.3993","-0.1465","-0.4236","58.6042","0.0000","29.8000","27.5000","29.0000","0.0000","26.8964","0.0000","0.0000","-0.0039","-0.0490","-0.4431","0.0588","0.0980","0.0000","0.4980","-0.1500","0.4000","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0500","0.0000","0.0000","0.0000","0.1065","0.0000","0.6978","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2948","0.0000","0.0000","0.0000","-3.0406","-3.2715","1.6300","16570.0000","0.2841","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5654","19.9654","1.0000","0.0000","0.0000","0.1365","11.0000","0.0000","0.0000","-8.0146","-50.1883","0.0000","326.5347","37496.0010","10000.0000","40.8488","-80.3458"
"54.800","0.0970","11","0.0000","0.0000","-7.4914","-62.3985","0.0000","326.5273","37.4730","0.2181","10000.0000","40.84880862","-80.34580739","39.1875","11.3360","0.0000","7.6125","-2.9082","6.7609","-2.7492","-0.0148","0.0245","-0.9956","0.3982","-0.1741","-0.4504","58.5521","0.0000","29.8000","27.5000","29.0000","0.0000","26.8864","0.0000","0.0000","0.1922","-0.0980","-0.7863","-0.3824","0.1961","0.0000","0.5961","-0.0029","0.6941","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0010","0.0000","0.0000","0.0000","0.4613","0.0000","0.7516","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2979","0.0000","0.0000","0.0000","-2.9901","-3.3036","1.6300","16570.0000","0.2343","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0000","1.0000","0.0000","0.0000","0.3113","11.0000","0.0000","0.0000","-6.8771","-76.7322","0.0000","326.5186","37446.0010","10000.0000","40.8488","-80.3458"
